combinacion;num1;num2;num3;num4;num5
31096;3;1;0;9;6
31609;3;1;6;0;9
31690;3;1;6;9;0
31906;3;1;9;0;6
31960;3;1;9;6;0
36019;3;6;0;1;9
36091;3;6;0;9;1
36109;3;6;1;0;9
36190;3;6;1;9;0
36901;3;6;9;0;1
36910;3;6;9;1;0
39016;3;9;0;1;6
39061;3;9;0;6;1
39106;3;9;1;0;6
39160;3;9;1;6;0
39601;3;9;6;0;1
39610;3;9;6;1;0
60139;6;0;1;3;9
60193;6;0;1;9;3
60319;6;0;3;1;9
60391;6;0;3;9;1
60913;6;0;9;1;3
60931;6;0;9;3;1
61039;6;1;0;3;9
61093;6;1;0;9;3
61309;6;1;3;0;9
61390;6;1;3;9;0
61903;6;1;9;0;3
61930;6;1;9;3;0
63019;6;3;0;1;9
63091;6;3;0;9;1
63109;6;3;1;0;9
63190;6;3;1;9;0
63901;6;3;9;0;1
63910;6;3;9;1;0
69013;6;9;0;1;3
69031;6;9;0;3;1
69103;6;9;1;0;3
69130;6;9;1;3;0
69301;6;9;3;0;1
69310;6;9;3;1;0
90136;9;0;1;3;6
90163;9;0;1;6;3
90316;9;0;3;1;6
90361;9;0;3;6;1
90613;9;0;6;1;3
90631;9;0;6;3;1
91036;9;1;0;3;6
91063;9;1;0;6;3
91306;9;1;3;0;6
91360;9;1;3;6;0
91603;9;1;6;0;3
91630;9;1;6;3;0
93016;9;3;0;1;6
93061;9;3;0;6;1
93106;9;3;1;0;6
93160;9;3;1;6;0
93601;9;3;6;0;1
93610;9;3;6;1;0
96013;9;6;0;1;3
96031;9;6;0;3;1
96103;9;6;1;0;3
96130;9;6;1;3;0
96301;9;6;3;0;1
96310;9;6;3;1;0
01378;0;1;3;7;8
01387;0;1;3;8;7
01738;0;1;7;3;8
01783;0;1;7;8;3
01837;0;1;8;3;7
01873;0;1;8;7;3
03178;0;3;1;7;8
03187;0;3;1;8;7
03718;0;3;7;1;8
03781;0;3;7;8;1
03817;0;3;8;1;7
03871;0;3;8;7;1
07138;0;7;1;3;8
07183;0;7;1;8;3
07318;0;7;3;1;8
07381;0;7;3;8;1
07813;0;7;8;1;3
07831;0;7;8;3;1
08137;0;8;1;3;7
08173;0;8;1;7;3
08317;0;8;3;1;7
08371;0;8;3;7;1
08713;0;8;7;1;3
08731;0;8;7;3;1
10378;1;0;3;7;8
10387;1;0;3;8;7
10738;1;0;7;3;8
10783;1;0;7;8;3
10837;1;0;8;3;7
10873;1;0;8;7;3
13078;1;3;0;7;8
13087;1;3;0;8;7
13708;1;3;7;0;8
13780;1;3;7;8;0
13807;1;3;8;0;7
13870;1;3;8;7;0
17038;1;7;0;3;8
17083;1;7;0;8;3
17308;1;7;3;0;8
17380;1;7;3;8;0
17803;1;7;8;0;3
17830;1;7;8;3;0
18037;1;8;0;3;7
18073;1;8;0;7;3
18307;1;8;3;0;7
18370;1;8;3;7;0
18703;1;8;7;0;3
18730;1;8;7;3;0
30178;3;0;1;7;8
30187;3;0;1;8;7
30718;3;0;7;1;8
30781;3;0;7;8;1
30817;3;0;8;1;7
30871;3;0;8;7;1
31078;3;1;0;7;8
31087;3;1;0;8;7
31708;3;1;7;0;8
31780;3;1;7;8;0
31807;3;1;8;0;7
31870;3;1;8;7;0
37018;3;7;0;1;8
37081;3;7;0;8;1
37108;3;7;1;0;8
37180;3;7;1;8;0
37801;3;7;8;0;1
37810;3;7;8;1;0
38017;3;8;0;1;7
38071;3;8;0;7;1
38107;3;8;1;0;7
38170;3;8;1;7;0
38701;3;8;7;0;1
38710;3;8;7;1;0
70138;7;0;1;3;8
70183;7;0;1;8;3
70318;7;0;3;1;8
70381;7;0;3;8;1
70813;7;0;8;1;3
70831;7;0;8;3;1
71038;7;1;0;3;8
71083;7;1;0;8;3
71308;7;1;3;0;8
71380;7;1;3;8;0
71803;7;1;8;0;3
71830;7;1;8;3;0
73018;7;3;0;1;8
73081;7;3;0;8;1
73108;7;3;1;0;8
73180;7;3;1;8;0
73801;7;3;8;0;1
73810;7;3;8;1;0
78013;7;8;0;1;3
78031;7;8;0;3;1
78103;7;8;1;0;3
78130;7;8;1;3;0
78301;7;8;3;0;1
78310;7;8;3;1;0
80137;8;0;1;3;7
80173;8;0;1;7;3
80317;8;0;3;1;7
80371;8;0;3;7;1
80713;8;0;7;1;3
80731;8;0;7;3;1
81037;8;1;0;3;7
81073;8;1;0;7;3
81307;8;1;3;0;7
81370;8;1;3;7;0
81703;8;1;7;0;3
81730;8;1;7;3;0
83017;8;3;0;1;7
83071;8;3;0;7;1
83107;8;3;1;0;7
83170;8;3;1;7;0
83701;8;3;7;0;1
83710;8;3;7;1;0
87013;8;7;0;1;3
87031;8;7;0;3;1
87103;8;7;1;0;3
87130;8;7;1;3;0
87301;8;7;3;0;1
87310;8;7;3;1;0
01379;0;1;3;7;9
01397;0;1;3;9;7
01739;0;1;7;3;9
01793;0;1;7;9;3
01937;0;1;9;3;7
01973;0;1;9;7;3
03179;0;3;1;7;9
03197;0;3;1;9;7
03719;0;3;7;1;9
03791;0;3;7;9;1
03917;0;3;9;1;7
03971;0;3;9;7;1
07139;0;7;1;3;9
07193;0;7;1;9;3
07319;0;7;3;1;9
07391;0;7;3;9;1
07913;0;7;9;1;3
07931;0;7;9;3;1
09137;0;9;1;3;7
09173;0;9;1;7;3
09317;0;9;3;1;7
09371;0;9;3;7;1
09713;0;9;7;1;3
09731;0;9;7;3;1
10379;1;0;3;7;9
10397;1;0;3;9;7
10739;1;0;7;3;9
10793;1;0;7;9;3
10937;1;0;9;3;7
10973;1;0;9;7;3
13079;1;3;0;7;9
13097;1;3;0;9;7
13709;1;3;7;0;9
13790;1;3;7;9;0
13907;1;3;9;0;7
13970;1;3;9;7;0
17039;1;7;0;3;9
17093;1;7;0;9;3
17309;1;7;3;0;9
17390;1;7;3;9;0
17903;1;7;9;0;3
17930;1;7;9;3;0
19037;1;9;0;3;7
19073;1;9;0;7;3
19307;1;9;3;0;7
19370;1;9;3;7;0
19703;1;9;7;0;3
19730;1;9;7;3;0
30179;3;0;1;7;9
30197;3;0;1;9;7
30719;3;0;7;1;9
30791;3;0;7;9;1
30917;3;0;9;1;7
30971;3;0;9;7;1
31079;3;1;0;7;9
31097;3;1;0;9;7
31709;3;1;7;0;9
31790;3;1;7;9;0
31907;3;1;9;0;7
31970;3;1;9;7;0
37019;3;7;0;1;9
37091;3;7;0;9;1
37109;3;7;1;0;9
37190;3;7;1;9;0
37901;3;7;9;0;1
37910;3;7;9;1;0
39017;3;9;0;1;7
39071;3;9;0;7;1
39107;3;9;1;0;7
39170;3;9;1;7;0
39701;3;9;7;0;1
39710;3;9;7;1;0
70139;7;0;1;3;9
70193;7;0;1;9;3
70319;7;0;3;1;9
70391;7;0;3;9;1
70913;7;0;9;1;3
70931;7;0;9;3;1
71039;7;1;0;3;9
71093;7;1;0;9;3
71309;7;1;3;0;9
71390;7;1;3;9;0
71903;7;1;9;0;3
71930;7;1;9;3;0
73019;7;3;0;1;9
73091;7;3;0;9;1
73109;7;3;1;0;9
73190;7;3;1;9;0
73901;7;3;9;0;1
73910;7;3;9;1;0
79013;7;9;0;1;3
79031;7;9;0;3;1
79103;7;9;1;0;3
79130;7;9;1;3;0
79301;7;9;3;0;1
79310;7;9;3;1;0
90137;9;0;1;3;7
90173;9;0;1;7;3
90317;9;0;3;1;7
90371;9;0;3;7;1
90713;9;0;7;1;3
90731;9;0;7;3;1
91037;9;1;0;3;7
91073;9;1;0;7;3
91307;9;1;3;0;7
91370;9;1;3;7;0
91703;9;1;7;0;3
91730;9;1;7;3;0
93017;9;3;0;1;7
93071;9;3;0;7;1
93107;9;3;1;0;7
93170;9;3;1;7;0
93701;9;3;7;0;1
93710;9;3;7;1;0
97013;9;7;0;1;3
97031;9;7;0;3;1
97103;9;7;1;0;3
97130;9;7;1;3;0
97301;9;7;3;0;1
97310;9;7;3;1;0
01389;0;1;3;8;9
01398;0;1;3;9;8
01839;0;1;8;3;9
01893;0;1;8;9;3
01938;0;1;9;3;8
01983;0;1;9;8;3
03189;0;3;1;8;9
03198;0;3;1;9;8
03819;0;3;8;1;9
03891;0;3;8;9;1
03918;0;3;9;1;8
03981;0;3;9;8;1
08139;0;8;1;3;9
08193;0;8;1;9;3
08319;0;8;3;1;9
08391;0;8;3;9;1
08913;0;8;9;1;3
08931;0;8;9;3;1
09138;0;9;1;3;8
09183;0;9;1;8;3
09318;0;9;3;1;8
09381;0;9;3;8;1
09813;0;9;8;1;3
09831;0;9;8;3;1
10389;1;0;3;8;9
10398;1;0;3;9;8
10839;1;0;8;3;9
10893;1;0;8;9;3
10938;1;0;9;3;8
10983;1;0;9;8;3
13089;1;3;0;8;9
13098;1;3;0;9;8
13809;1;3;8;0;9
13890;1;3;8;9;0
13908;1;3;9;0;8
13980;1;3;9;8;0
18039;1;8;0;3;9
18093;1;8;0;9;3
18309;1;8;3;0;9
18390;1;8;3;9;0
18903;1;8;9;0;3
18930;1;8;9;3;0
19038;1;9;0;3;8
19083;1;9;0;8;3
19308;1;9;3;0;8
19380;1;9;3;8;0
19803;1;9;8;0;3
19830;1;9;8;3;0
30189;3;0;1;8;9
30198;3;0;1;9;8
30819;3;0;8;1;9
30891;3;0;8;9;1
30918;3;0;9;1;8
30981;3;0;9;8;1
31089;3;1;0;8;9
31098;3;1;0;9;8
31809;3;1;8;0;9
31890;3;1;8;9;0
31908;3;1;9;0;8
31980;3;1;9;8;0
38019;3;8;0;1;9
38091;3;8;0;9;1
38109;3;8;1;0;9
38190;3;8;1;9;0
38901;3;8;9;0;1
38910;3;8;9;1;0
39018;3;9;0;1;8
39081;3;9;0;8;1
39108;3;9;1;0;8
39180;3;9;1;8;0
39801;3;9;8;0;1
39810;3;9;8;1;0
80139;8;0;1;3;9
80193;8;0;1;9;3
80319;8;0;3;1;9
80391;8;0;3;9;1
80913;8;0;9;1;3
80931;8;0;9;3;1
81039;8;1;0;3;9
81093;8;1;0;9;3
81309;8;1;3;0;9
81390;8;1;3;9;0
81903;8;1;9;0;3
81930;8;1;9;3;0
83019;8;3;0;1;9
83091;8;3;0;9;1
83109;8;3;1;0;9
83190;8;3;1;9;0
83901;8;3;9;0;1
83910;8;3;9;1;0
89013;8;9;0;1;3
89031;8;9;0;3;1
89103;8;9;1;0;3
89130;8;9;1;3;0
89301;8;9;3;0;1
89310;8;9;3;1;0
90138;9;0;1;3;8
90183;9;0;1;8;3
90318;9;0;3;1;8
90381;9;0;3;8;1
90813;9;0;8;1;3
90831;9;0;8;3;1
91038;9;1;0;3;8
91083;9;1;0;8;3
91308;9;1;3;0;8
91380;9;1;3;8;0
91803;9;1;8;0;3
91830;9;1;8;3;0
93018;9;3;0;1;8
93081;9;3;0;8;1
93108;9;3;1;0;8
93180;9;3;1;8;0
93801;9;3;8;0;1
93810;9;3;8;1;0
98013;9;8;0;1;3
98031;9;8;0;3;1
98103;9;8;1;0;3
98130;9;8;1;3;0
98301;9;8;3;0;1
98310;9;8;3;1;0
01456;0;1;4;5;6
01465;0;1;4;6;5
01546;0;1;5;4;6
01564;0;1;5;6;4
01645;0;1;6;4;5
01654;0;1;6;5;4
04156;0;4;1;5;6
04165;0;4;1;6;5
04516;0;4;5;1;6
04561;0;4;5;6;1
04615;0;4;6;1;5
04651;0;4;6;5;1
05146;0;5;1;4;6
05164;0;5;1;6;4
05416;0;5;4;1;6
05461;0;5;4;6;1
05614;0;5;6;1;4
05641;0;5;6;4;1
06145;0;6;1;4;5
06154;0;6;1;5;4
06415;0;6;4;1;5
06451;0;6;4;5;1
06514;0;6;5;1;4
06541;0;6;5;4;1
10456;1;0;4;5;6
10465;1;0;4;6;5
10546;1;0;5;4;6
10564;1;0;5;6;4
10645;1;0;6;4;5
10654;1;0;6;5;4
14056;1;4;0;5;6
14065;1;4;0;6;5
14506;1;4;5;0;6
14560;1;4;5;6;0
14605;1;4;6;0;5
14650;1;4;6;5;0
15046;1;5;0;4;6
15064;1;5;0;6;4
15406;1;5;4;0;6
15460;1;5;4;6;0
15604;1;5;6;0;4
15640;1;5;6;4;0
16045;1;6;0;4;5
16054;1;6;0;5;4
16405;1;6;4;0;5
16450;1;6;4;5;0
16504;1;6;5;0;4
16540;1;6;5;4;0
40156;4;0;1;5;6
40165;4;0;1;6;5
40516;4;0;5;1;6
40561;4;0;5;6;1
40615;4;0;6;1;5
40651;4;0;6;5;1
41056;4;1;0;5;6
41065;4;1;0;6;5
41506;4;1;5;0;6
41560;4;1;5;6;0
41605;4;1;6;0;5
41650;4;1;6;5;0
45016;4;5;0;1;6
45061;4;5;0;6;1
45106;4;5;1;0;6
45160;4;5;1;6;0
45601;4;5;6;0;1
45610;4;5;6;1;0
46015;4;6;0;1;5
46051;4;6;0;5;1
46105;4;6;1;0;5
46150;4;6;1;5;0
46501;4;6;5;0;1
46510;4;6;5;1;0
50146;5;0;1;4;6
50164;5;0;1;6;4
50416;5;0;4;1;6
50461;5;0;4;6;1
50614;5;0;6;1;4
50641;5;0;6;4;1
51046;5;1;0;4;6
51064;5;1;0;6;4
51406;5;1;4;0;6
51460;5;1;4;6;0
51604;5;1;6;0;4
51640;5;1;6;4;0
54016;5;4;0;1;6
54061;5;4;0;6;1
54106;5;4;1;0;6
54160;5;4;1;6;0
54601;5;4;6;0;1
54610;5;4;6;1;0
56014;5;6;0;1;4
56041;5;6;0;4;1
56104;5;6;1;0;4
56140;5;6;1;4;0
56401;5;6;4;0;1
56410;5;6;4;1;0
60145;6;0;1;4;5
60154;6;0;1;5;4
60415;6;0;4;1;5
60451;6;0;4;5;1
60514;6;0;5;1;4
60541;6;0;5;4;1
61045;6;1;0;4;5
61054;6;1;0;5;4
61405;6;1;4;0;5
61450;6;1;4;5;0
61504;6;1;5;0;4
61540;6;1;5;4;0
64015;6;4;0;1;5
64051;6;4;0;5;1
64105;6;4;1;0;5
64150;6;4;1;5;0
64501;6;4;5;0;1
64510;6;4;5;1;0
65014;6;5;0;1;4
65041;6;5;0;4;1
65104;6;5;1;0;4
65140;6;5;1;4;0
65401;6;5;4;0;1
65410;6;5;4;1;0
01457;0;1;4;5;7
01475;0;1;4;7;5
01547;0;1;5;4;7
01574;0;1;5;7;4
01745;0;1;7;4;5
01754;0;1;7;5;4
04157;0;4;1;5;7
04175;0;4;1;7;5
04517;0;4;5;1;7
04571;0;4;5;7;1
04715;0;4;7;1;5
04751;0;4;7;5;1
05147;0;5;1;4;7
05174;0;5;1;7;4
05417;0;5;4;1;7
05471;0;5;4;7;1
05714;0;5;7;1;4
05741;0;5;7;4;1
07145;0;7;1;4;5
07154;0;7;1;5;4
07415;0;7;4;1;5
07451;0;7;4;5;1
07514;0;7;5;1;4
07541;0;7;5;4;1
10457;1;0;4;5;7
10475;1;0;4;7;5
10547;1;0;5;4;7
10574;1;0;5;7;4
10745;1;0;7;4;5
10754;1;0;7;5;4
14057;1;4;0;5;7
14075;1;4;0;7;5
14507;1;4;5;0;7
14570;1;4;5;7;0
14705;1;4;7;0;5
14750;1;4;7;5;0
15047;1;5;0;4;7
15074;1;5;0;7;4
15407;1;5;4;0;7
15470;1;5;4;7;0
15704;1;5;7;0;4
15740;1;5;7;4;0
17045;1;7;0;4;5
17054;1;7;0;5;4
17405;1;7;4;0;5
17450;1;7;4;5;0
17504;1;7;5;0;4
17540;1;7;5;4;0
40157;4;0;1;5;7
40175;4;0;1;7;5
40517;4;0;5;1;7
40571;4;0;5;7;1
40715;4;0;7;1;5
40751;4;0;7;5;1
41057;4;1;0;5;7
41075;4;1;0;7;5
41507;4;1;5;0;7
41570;4;1;5;7;0
41705;4;1;7;0;5
41750;4;1;7;5;0
45017;4;5;0;1;7
45071;4;5;0;7;1
45107;4;5;1;0;7
45170;4;5;1;7;0
45701;4;5;7;0;1
45710;4;5;7;1;0
47015;4;7;0;1;5
47051;4;7;0;5;1
47105;4;7;1;0;5
47150;4;7;1;5;0
47501;4;7;5;0;1
47510;4;7;5;1;0
50147;5;0;1;4;7
50174;5;0;1;7;4
50417;5;0;4;1;7
50471;5;0;4;7;1
50714;5;0;7;1;4
50741;5;0;7;4;1
51047;5;1;0;4;7
51074;5;1;0;7;4
51407;5;1;4;0;7
51470;5;1;4;7;0
51704;5;1;7;0;4
51740;5;1;7;4;0
54017;5;4;0;1;7
54071;5;4;0;7;1
54107;5;4;1;0;7
54170;5;4;1;7;0
54701;5;4;7;0;1
54710;5;4;7;1;0
57014;5;7;0;1;4
57041;5;7;0;4;1
57104;5;7;1;0;4
57140;5;7;1;4;0
57401;5;7;4;0;1
57410;5;7;4;1;0
70145;7;0;1;4;5
70154;7;0;1;5;4
70415;7;0;4;1;5
70451;7;0;4;5;1
70514;7;0;5;1;4
70541;7;0;5;4;1
71045;7;1;0;4;5
71054;7;1;0;5;4
71405;7;1;4;0;5
71450;7;1;4;5;0
71504;7;1;5;0;4
71540;7;1;5;4;0
74015;7;4;0;1;5
74051;7;4;0;5;1
74105;7;4;1;0;5
74150;7;4;1;5;0
74501;7;4;5;0;1
74510;7;4;5;1;0
75014;7;5;0;1;4
75041;7;5;0;4;1
75104;7;5;1;0;4
75140;7;5;1;4;0
75401;7;5;4;0;1
75410;7;5;4;1;0
01458;0;1;4;5;8
01485;0;1;4;8;5
01548;0;1;5;4;8
01584;0;1;5;8;4
01845;0;1;8;4;5
01854;0;1;8;5;4
04158;0;4;1;5;8
04185;0;4;1;8;5
04518;0;4;5;1;8
04581;0;4;5;8;1
04815;0;4;8;1;5
04851;0;4;8;5;1
05148;0;5;1;4;8
05184;0;5;1;8;4
05418;0;5;4;1;8
05481;0;5;4;8;1
05814;0;5;8;1;4
05841;0;5;8;4;1
08145;0;8;1;4;5
08154;0;8;1;5;4
08415;0;8;4;1;5
08451;0;8;4;5;1
08514;0;8;5;1;4
08541;0;8;5;4;1
10458;1;0;4;5;8
10485;1;0;4;8;5
10548;1;0;5;4;8
10584;1;0;5;8;4
10845;1;0;8;4;5
10854;1;0;8;5;4
14058;1;4;0;5;8
14085;1;4;0;8;5
14508;1;4;5;0;8
14580;1;4;5;8;0
14805;1;4;8;0;5
14850;1;4;8;5;0
15048;1;5;0;4;8
15084;1;5;0;8;4
15408;1;5;4;0;8
15480;1;5;4;8;0
15804;1;5;8;0;4
15840;1;5;8;4;0
18045;1;8;0;4;5
18054;1;8;0;5;4
18405;1;8;4;0;5
18450;1;8;4;5;0
18504;1;8;5;0;4
18540;1;8;5;4;0
40158;4;0;1;5;8
40185;4;0;1;8;5
40518;4;0;5;1;8
40581;4;0;5;8;1
40815;4;0;8;1;5
40851;4;0;8;5;1
41058;4;1;0;5;8
41085;4;1;0;8;5
41508;4;1;5;0;8
41580;4;1;5;8;0
41805;4;1;8;0;5
41850;4;1;8;5;0
45018;4;5;0;1;8
45081;4;5;0;8;1
45108;4;5;1;0;8
45180;4;5;1;8;0
45801;4;5;8;0;1
45810;4;5;8;1;0
48015;4;8;0;1;5
48051;4;8;0;5;1
48105;4;8;1;0;5
48150;4;8;1;5;0
48501;4;8;5;0;1
48510;4;8;5;1;0
50148;5;0;1;4;8
50184;5;0;1;8;4
50418;5;0;4;1;8
50481;5;0;4;8;1
50814;5;0;8;1;4
50841;5;0;8;4;1
51048;5;1;0;4;8
51084;5;1;0;8;4
51408;5;1;4;0;8
51480;5;1;4;8;0
51804;5;1;8;0;4
51840;5;1;8;4;0
54018;5;4;0;1;8
54081;5;4;0;8;1
54108;5;4;1;0;8
54180;5;4;1;8;0
54801;5;4;8;0;1
54810;5;4;8;1;0
58014;5;8;0;1;4
58041;5;8;0;4;1
58104;5;8;1;0;4
58140;5;8;1;4;0
58401;5;8;4;0;1
58410;5;8;4;1;0
80145;8;0;1;4;5
80154;8;0;1;5;4
80415;8;0;4;1;5
80451;8;0;4;5;1
80514;8;0;5;1;4
80541;8;0;5;4;1
81045;8;1;0;4;5
81054;8;1;0;5;4
81405;8;1;4;0;5
81450;8;1;4;5;0
81504;8;1;5;0;4
81540;8;1;5;4;0
84015;8;4;0;1;5
84051;8;4;0;5;1
84105;8;4;1;0;5
84150;8;4;1;5;0
84501;8;4;5;0;1
84510;8;4;5;1;0
85014;8;5;0;1;4
85041;8;5;0;4;1
85104;8;5;1;0;4
85140;8;5;1;4;0
85401;8;5;4;0;1
85410;8;5;4;1;0
01459;0;1;4;5;9
01495;0;1;4;9;5
01549;0;1;5;4;9
01594;0;1;5;9;4
01945;0;1;9;4;5
01954;0;1;9;5;4
04159;0;4;1;5;9
04195;0;4;1;9;5
04519;0;4;5;1;9
04591;0;4;5;9;1
04915;0;4;9;1;5
04951;0;4;9;5;1
05149;0;5;1;4;9
05194;0;5;1;9;4
05419;0;5;4;1;9
05491;0;5;4;9;1
05914;0;5;9;1;4
05941;0;5;9;4;1
09145;0;9;1;4;5
09154;0;9;1;5;4
09415;0;9;4;1;5
09451;0;9;4;5;1
09514;0;9;5;1;4
09541;0;9;5;4;1
10459;1;0;4;5;9
10495;1;0;4;9;5
10549;1;0;5;4;9
10594;1;0;5;9;4
10945;1;0;9;4;5
10954;1;0;9;5;4
14059;1;4;0;5;9
14095;1;4;0;9;5
14509;1;4;5;0;9
14590;1;4;5;9;0
14905;1;4;9;0;5
14950;1;4;9;5;0
15049;1;5;0;4;9
15094;1;5;0;9;4
15409;1;5;4;0;9
15490;1;5;4;9;0
15904;1;5;9;0;4
15940;1;5;9;4;0
19045;1;9;0;4;5
19054;1;9;0;5;4
19405;1;9;4;0;5
19450;1;9;4;5;0
19504;1;9;5;0;4
19540;1;9;5;4;0
40159;4;0;1;5;9
40195;4;0;1;9;5
40519;4;0;5;1;9
40591;4;0;5;9;1
40915;4;0;9;1;5
40951;4;0;9;5;1
41059;4;1;0;5;9
41095;4;1;0;9;5
41509;4;1;5;0;9
41590;4;1;5;9;0
41905;4;1;9;0;5
41950;4;1;9;5;0
45019;4;5;0;1;9
45091;4;5;0;9;1
45109;4;5;1;0;9
45190;4;5;1;9;0
45901;4;5;9;0;1
45910;4;5;9;1;0
49015;4;9;0;1;5
49051;4;9;0;5;1
49105;4;9;1;0;5
49150;4;9;1;5;0
49501;4;9;5;0;1
49510;4;9;5;1;0
50149;5;0;1;4;9
50194;5;0;1;9;4
50419;5;0;4;1;9
50491;5;0;4;9;1
50914;5;0;9;1;4
50941;5;0;9;4;1
51049;5;1;0;4;9
51094;5;1;0;9;4
51409;5;1;4;0;9
51490;5;1;4;9;0
51904;5;1;9;0;4
51940;5;1;9;4;0
54019;5;4;0;1;9
54091;5;4;0;9;1
54109;5;4;1;0;9
54190;5;4;1;9;0
54901;5;4;9;0;1
54910;5;4;9;1;0
59014;5;9;0;1;4
59041;5;9;0;4;1
59104;5;9;1;0;4
59140;5;9;1;4;0
59401;5;9;4;0;1
59410;5;9;4;1;0
90145;9;0;1;4;5
90154;9;0;1;5;4
90415;9;0;4;1;5
90451;9;0;4;5;1
90514;9;0;5;1;4
90541;9;0;5;4;1
91045;9;1;0;4;5
91054;9;1;0;5;4
91405;9;1;4;0;5
91450;9;1;4;5;0
91504;9;1;5;0;4
91540;9;1;5;4;0
94015;9;4;0;1;5
94051;9;4;0;5;1
94105;9;4;1;0;5
94150;9;4;1;5;0
94501;9;4;5;0;1
94510;9;4;5;1;0
95014;9;5;0;1;4
95041;9;5;0;4;1
95104;9;5;1;0;4
95140;9;5;1;4;0
95401;9;5;4;0;1
95410;9;5;4;1;0
01467;0;1;4;6;7
01476;0;1;4;7;6
01647;0;1;6;4;7
01674;0;1;6;7;4
01746;0;1;7;4;6
01764;0;1;7;6;4
04167;0;4;1;6;7
04176;0;4;1;7;6
04617;0;4;6;1;7
04671;0;4;6;7;1
04716;0;4;7;1;6
04761;0;4;7;6;1
06147;0;6;1;4;7
06174;0;6;1;7;4
06417;0;6;4;1;7
06471;0;6;4;7;1
06714;0;6;7;1;4
06741;0;6;7;4;1
07146;0;7;1;4;6
07164;0;7;1;6;4
07416;0;7;4;1;6
07461;0;7;4;6;1
07614;0;7;6;1;4
07641;0;7;6;4;1
10467;1;0;4;6;7
10476;1;0;4;7;6
10647;1;0;6;4;7
10674;1;0;6;7;4
10746;1;0;7;4;6
10764;1;0;7;6;4
14067;1;4;0;6;7
14076;1;4;0;7;6
14607;1;4;6;0;7
14670;1;4;6;7;0
14706;1;4;7;0;6
14760;1;4;7;6;0
16047;1;6;0;4;7
16074;1;6;0;7;4
16407;1;6;4;0;7
16470;1;6;4;7;0
16704;1;6;7;0;4
16740;1;6;7;4;0
17046;1;7;0;4;6
17064;1;7;0;6;4
17406;1;7;4;0;6
17460;1;7;4;6;0
17604;1;7;6;0;4
17640;1;7;6;4;0
40167;4;0;1;6;7
40176;4;0;1;7;6
40617;4;0;6;1;7
40671;4;0;6;7;1
40716;4;0;7;1;6
40761;4;0;7;6;1
41067;4;1;0;6;7
41076;4;1;0;7;6
41607;4;1;6;0;7
41670;4;1;6;7;0
41706;4;1;7;0;6
41760;4;1;7;6;0
46017;4;6;0;1;7
46071;4;6;0;7;1
46107;4;6;1;0;7
46170;4;6;1;7;0
46701;4;6;7;0;1
46710;4;6;7;1;0
47016;4;7;0;1;6
47061;4;7;0;6;1
47106;4;7;1;0;6
47160;4;7;1;6;0
47601;4;7;6;0;1
47610;4;7;6;1;0
60147;6;0;1;4;7
60174;6;0;1;7;4
60417;6;0;4;1;7
60471;6;0;4;7;1
60714;6;0;7;1;4
60741;6;0;7;4;1
61047;6;1;0;4;7
61074;6;1;0;7;4
61407;6;1;4;0;7
61470;6;1;4;7;0
61704;6;1;7;0;4
61740;6;1;7;4;0
64017;6;4;0;1;7
64071;6;4;0;7;1
64107;6;4;1;0;7
64170;6;4;1;7;0
64701;6;4;7;0;1
64710;6;4;7;1;0
67014;6;7;0;1;4
67041;6;7;0;4;1
67104;6;7;1;0;4
67140;6;7;1;4;0
67401;6;7;4;0;1
67410;6;7;4;1;0
70146;7;0;1;4;6
70164;7;0;1;6;4
70416;7;0;4;1;6
70461;7;0;4;6;1
70614;7;0;6;1;4
70641;7;0;6;4;1
71046;7;1;0;4;6
71064;7;1;0;6;4
71406;7;1;4;0;6
71460;7;1;4;6;0
71604;7;1;6;0;4
71640;7;1;6;4;0
74016;7;4;0;1;6
74061;7;4;0;6;1
74106;7;4;1;0;6
74160;7;4;1;6;0
74601;7;4;6;0;1
74610;7;4;6;1;0
76014;7;6;0;1;4
76041;7;6;0;4;1
76104;7;6;1;0;4
76140;7;6;1;4;0
76401;7;6;4;0;1
76410;7;6;4;1;0
01468;0;1;4;6;8
01486;0;1;4;8;6
01648;0;1;6;4;8
01684;0;1;6;8;4
01846;0;1;8;4;6
01864;0;1;8;6;4
04168;0;4;1;6;8
04186;0;4;1;8;6
04618;0;4;6;1;8
04681;0;4;6;8;1
04816;0;4;8;1;6
04861;0;4;8;6;1
06148;0;6;1;4;8
06184;0;6;1;8;4
06418;0;6;4;1;8
06481;0;6;4;8;1
06814;0;6;8;1;4
06841;0;6;8;4;1
08146;0;8;1;4;6
08164;0;8;1;6;4
08416;0;8;4;1;6
08461;0;8;4;6;1
08614;0;8;6;1;4
08641;0;8;6;4;1
10468;1;0;4;6;8
10486;1;0;4;8;6
10648;1;0;6;4;8
10684;1;0;6;8;4
10846;1;0;8;4;6
10864;1;0;8;6;4
14068;1;4;0;6;8
14086;1;4;0;8;6
14608;1;4;6;0;8
14680;1;4;6;8;0
14806;1;4;8;0;6
14860;1;4;8;6;0
16048;1;6;0;4;8
16084;1;6;0;8;4
16408;1;6;4;0;8
16480;1;6;4;8;0
16804;1;6;8;0;4
16840;1;6;8;4;0
18046;1;8;0;4;6
18064;1;8;0;6;4
18406;1;8;4;0;6
18460;1;8;4;6;0
18604;1;8;6;0;4
18640;1;8;6;4;0
40168;4;0;1;6;8
40186;4;0;1;8;6
