combinacion;num1;num2;num3;num4;num_contained
9176;9;1;7;6;2
9617;9;6;1;7;2
9671;9;6;7;1;2
9716;9;7;1;6;2
9761;9;7;6;1;2
6189;6;1;8;9;2
6198;6;1;9;8;2
6819;6;8;1;9;2
6891;6;8;9;1;2
6918;6;9;1;8;2
6981;6;9;8;1;2
8169;8;1;6;9;2
8196;8;1;9;6;2
8619;8;6;1;9;2
8691;8;6;9;1;2
8916;8;9;1;6;2
8961;8;9;6;1;2
9168;9;1;6;8;2
9186;9;1;8;6;2
9618;9;6;1;8;2
9681;9;6;8;1;2
9816;9;8;1;6;2
9861;9;8;6;1;2
7189;7;1;8;9;2
7198;7;1;9;8;2
7819;7;8;1;9;2
7891;7;8;9;1;2
7918;7;9;1;8;2
7981;7;9;8;1;2
8179;8;1;7;9;2
8197;8;1;9;7;2
8719;8;7;1;9;2
8791;8;7;9;1;2
8917;8;9;1;7;2
8971;8;9;7;1;2
9178;9;1;7;8;2
9187;9;1;8;7;2
9718;9;7;1;8;2
9781;9;7;8;1;2
9817;9;8;1;7;2
9871;9;8;7;1;2
2345;2;3;4;5;1
2453;2;4;5;3;1
2543;2;5;4;3;1
3425;3;4;2;5;1
3452;3;4;5;2;1
3542;3;5;4;2;1
4325;4;3;2;5;1
4352;4;3;5;2;1
4523;4;5;2;3;1
5342;5;3;4;2;1
5423;5;4;2;3;1
2346;2;3;4;6;1
2463;2;4;6;3;1
2643;2;6;4;3;1
3426;3;4;2;6;1
3462;3;4;6;2;1
3642;3;6;4;2;1
4326;4;3;2;6;1
4362;4;3;6;2;1
4623;4;6;2;3;1
6342;6;3;4;2;1
6423;6;4;2;3;1
2347;2;3;4;7;1
2473;2;4;7;3;1
2743;2;7;4;3;1
3427;3;4;2;7;1
3472;3;4;7;2;1
3742;3;7;4;2;1
4327;4;3;2;7;1
4372;4;3;7;2;1
4723;4;7;2;3;1
7342;7;3;4;2;1
7423;7;4;2;3;1
2348;2;3;4;8;1
2483;2;4;8;3;1
2843;2;8;4;3;1
3428;3;4;2;8;1
3482;3;4;8;2;1
3842;3;8;4;2;1
4328;4;3;2;8;1
4382;4;3;8;2;1
4823;4;8;2;3;1
8342;8;3;4;2;1
8423;8;4;2;3;1
2349;2;3;4;9;0
2493;2;4;9;3;0
2943;2;9;4;3;0
3429;3;4;2;9;0
3492;3;4;9;2;0
3942;3;9;4;2;0
4329;4;3;2;9;0
4392;4;3;9;2;0
4923;4;9;2;3;0
9342;9;3;4;2;0
9423;9;4;2;3;0
2356;2;3;5;6;2
2365;2;3;6;5;2
2563;2;5;6;3;2
2653;2;6;5;3;2
3526;3;5;2;6;2
3562;3;5;6;2;2
3625;3;6;2;5;2
3652;3;6;5;2;2
5326;5;3;2;6;2
5362;5;3;6;2;2
5623;5;6;2;3;2
6325;6;3;2;5;2
6352;6;3;5;2;2
6523;6;5;2;3;2
2357;2;3;5;7;2
2375;2;3;7;5;2
2573;2;5;7;3;2
2753;2;7;5;3;2
3527;3;5;2;7;2
3572;3;5;7;2;2
3725;3;7;2;5;2
3752;3;7;5;2;2
5327;5;3;2;7;2
5372;5;3;7;2;2
5723;5;7;2;3;2
7325;7;3;2;5;2
7352;7;3;5;2;2
7523;7;5;2;3;2
2358;2;3;5;8;2
2385;2;3;8;5;2
2583;2;5;8;3;2
2853;2;8;5;3;2
3528;3;5;2;8;2
3582;3;5;8;2;2
3825;3;8;2;5;2
3852;3;8;5;2;2
5328;5;3;2;8;2
5382;5;3;8;2;2
5823;5;8;2;3;2
8325;8;3;2;5;2
8352;8;3;5;2;2
8523;8;5;2;3;2
2359;2;3;5;9;1
2395;2;3;9;5;1
2593;2;5;9;3;1
2953;2;9;5;3;1
3529;3;5;2;9;1
3592;3;5;9;2;1
3925;3;9;2;5;1
3952;3;9;5;2;1
5329;5;3;2;9;1
5392;5;3;9;2;1
5923;5;9;2;3;1
9325;9;3;2;5;1
9352;9;3;5;2;1
9523;9;5;2;3;1
2367;2;3;6;7;2
2376;2;3;7;6;2
2673;2;6;7;3;2
2763;2;7;6;3;2
3627;3;6;2;7;2
3672;3;6;7;2;2
3726;3;7;2;6;2
3762;3;7;6;2;2
6327;6;3;2;7;2
6372;6;3;7;2;2
6723;6;7;2;3;2
7326;7;3;2;6;2
7362;7;3;6;2;2
7623;7;6;2;3;2
2368;2;3;6;8;2
2386;2;3;8;6;2
2683;2;6;8;3;2
2863;2;8;6;3;2
3628;3;6;2;8;2
3682;3;6;8;2;2
3826;3;8;2;6;2
3862;3;8;6;2;2
6328;6;3;2;8;2
6382;6;3;8;2;2
6823;6;8;2;3;2
8326;8;3;2;6;2
8362;8;3;6;2;2
8623;8;6;2;3;2
2369;2;3;6;9;1
2396;2;3;9;6;1
2693;2;6;9;3;1
2963;2;9;6;3;1
3629;3;6;2;9;1
3692;3;6;9;2;1
3926;3;9;2;6;1
3962;3;9;6;2;1
6329;6;3;2;9;1
6392;6;3;9;2;1
6923;6;9;2;3;1
9326;9;3;2;6;1
9362;9;3;6;2;1
9623;9;6;2;3;1
2378;2;3;7;8;2
2387;2;3;8;7;2
2783;2;7;8;3;2
2873;2;8;7;3;2
3728;3;7;2;8;2
3782;3;7;8;2;2
3827;3;8;2;7;2
3872;3;8;7;2;2
7328;7;3;2;8;2
7382;7;3;8;2;2
7823;7;8;2;3;2
8327;8;3;2;7;2
8372;8;3;7;2;2
8723;8;7;2;3;2
2379;2;3;7;9;1
2397;2;3;9;7;1
2793;2;7;9;3;1
2973;2;9;7;3;1
3729;3;7;2;9;1
3792;3;7;9;2;1
3927;3;9;2;7;1
3972;3;9;7;2;1
7329;7;3;2;9;1
7392;7;3;9;2;1
7923;7;9;2;3;1
9327;9;3;2;7;1
9372;9;3;7;2;1
9723;9;7;2;3;1
2389;2;3;8;9;1
2398;2;3;9;8;1
2893;2;8;9;3;1
2983;2;9;8;3;1
3829;3;8;2;9;1
3892;3;8;9;2;1
3928;3;9;2;8;1
3982;3;9;8;2;1
8329;8;3;2;9;1
8392;8;3;9;2;1
8923;8;9;2;3;1
9328;9;3;2;8;1
9382;9;3;8;2;1
9823;9;8;2;3;1
2456;2;4;5;6;2
2465;2;4;6;5;2
2546;2;5;4;6;2
2645;2;6;4;5;2
4526;4;5;2;6;2
4562;4;5;6;2;2
4625;4;6;2;5;2
4652;4;6;5;2;2
5426;5;4;2;6;2
5462;5;4;6;2;2
5642;5;6;4;2;2
6425;6;4;2;5;2
6452;6;4;5;2;2
6542;6;5;4;2;2
2457;2;4;5;7;2
2475;2;4;7;5;2
2547;2;5;4;7;2
2745;2;7;4;5;2
4527;4;5;2;7;2
4572;4;5;7;2;2
4725;4;7;2;5;2
4752;4;7;5;2;2
5427;5;4;2;7;2
5472;5;4;7;2;2
5742;5;7;4;2;2
7425;7;4;2;5;2
7452;7;4;5;2;2
7542;7;5;4;2;2
2458;2;4;5;8;2
2485;2;4;8;5;2
2548;2;5;4;8;2
2845;2;8;4;5;2
4528;4;5;2;8;2
4582;4;5;8;2;2
4825;4;8;2;5;2
4852;4;8;5;2;2
5428;5;4;2;8;2
5482;5;4;8;2;2
5842;5;8;4;2;2
8425;8;4;2;5;2
8452;8;4;5;2;2
8542;8;5;4;2;2
2459;2;4;5;9;1
2495;2;4;9;5;1
2549;2;5;4;9;1
2945;2;9;4;5;1
4529;4;5;2;9;1
4592;4;5;9;2;1
4925;4;9;2;5;1
4952;4;9;5;2;1
5429;5;4;2;9;1
5492;5;4;9;2;1
5942;5;9;4;2;1
9425;9;4;2;5;1
9452;9;4;5;2;1
9542;9;5;4;2;1
2467;2;4;6;7;2
2476;2;4;7;6;2
2647;2;6;4;7;2
2746;2;7;4;6;2
4627;4;6;2;7;2
4672;4;6;7;2;2
4726;4;7;2;6;2
4762;4;7;6;2;2
6427;6;4;2;7;2
6472;6;4;7;2;2
6742;6;7;4;2;2
7426;7;4;2;6;2
7462;7;4;6;2;2
7642;7;6;4;2;2
2468;2;4;6;8;2
2486;2;4;8;6;2
2648;2;6;4;8;2
2846;2;8;4;6;2
4628;4;6;2;8;2
4682;4;6;8;2;2
4826;4;8;2;6;2
4862;4;8;6;2;2
6428;6;4;2;8;2
6482;6;4;8;2;2
6842;6;8;4;2;2
8426;8;4;2;6;2
8462;8;4;6;2;2
8642;8;6;4;2;2
2469;2;4;6;9;1
2496;2;4;9;6;1
2649;2;6;4;9;1
2946;2;9;4;6;1
4629;4;6;2;9;1
4692;4;6;9;2;1
4926;4;9;2;6;1
4962;4;9;6;2;1
6429;6;4;2;9;1
6492;6;4;9;2;1
6942;6;9;4;2;1
9426;9;4;2;6;1
9462;9;4;6;2;1
9642;9;6;4;2;1
2478;2;4;7;8;2
2487;2;4;8;7;2
2748;2;7;4;8;2
2847;2;8;4;7;2
4728;4;7;2;8;2
4782;4;7;8;2;2
4827;4;8;2;7;2
4872;4;8;7;2;2
7428;7;4;2;8;2
7482;7;4;8;2;2
7842;7;8;4;2;2
8427;8;4;2;7;2
8472;8;4;7;2;2
8742;8;7;4;2;2
2479;2;4;7;9;1
2497;2;4;9;7;1
2749;2;7;4;9;1
2947;2;9;4;7;1
4729;4;7;2;9;1
4792;4;7;9;2;1
4927;4;9;2;7;1
4972;4;9;7;2;1
7429;7;4;2;9;1
7492;7;4;9;2;1
7942;7;9;4;2;1
9427;9;4;2;7;1
9472;9;4;7;2;1
9742;9;7;4;2;1
2489;2;4;8;9;1
2498;2;4;9;8;1
2849;2;8;4;9;1
2948;2;9;4;8;1
4829;4;8;2;9;1
4892;4;8;9;2;1
4928;4;9;2;8;1
4982;4;9;8;2;1
8429;8;4;2;9;1
8492;8;4;9;2;1
8942;8;9;4;2;1
9428;9;4;2;8;1
9482;9;4;8;2;1
9842;9;8;4;2;1
2567;2;5;6;7;3
2576;2;5;7;6;3
2657;2;6;5;7;3
2675;2;6;7;5;3
2756;2;7;5;6;3
2765;2;7;6;5;3
5627;5;6;2;7;3
5672;5;6;7;2;3
5726;5;7;2;6;3
5762;5;7;6;2;3
6527;6;5;2;7;3
6572;6;5;7;2;3
6725;6;7;2;5;3
6752;6;7;5;2;3
7526;7;5;2;6;3
7562;7;5;6;2;3
7625;7;6;2;5;3
7652;7;6;5;2;3
2568;2;5;6;8;3
2586;2;5;8;6;3
2658;2;6;5;8;3
2685;2;6;8;5;3
2856;2;8;5;6;3
2865;2;8;6;5;3
5628;5;6;2;8;3
5682;5;6;8;2;3
5826;5;8;2;6;3
5862;5;8;6;2;3
6528;6;5;2;8;3
6582;6;5;8;2;3
6825;6;8;2;5;3
6852;6;8;5;2;3
8526;8;5;2;6;3
8562;8;5;6;2;3
8625;8;6;2;5;3
8652;8;6;5;2;3
2569;2;5;6;9;2
2596;2;5;9;6;2
2659;2;6;5;9;2
2695;2;6;9;5;2
2956;2;9;5;6;2
2965;2;9;6;5;2
5629;5;6;2;9;2
5692;5;6;9;2;2
5926;5;9;2;6;2
5962;5;9;6;2;2
6529;6;5;2;9;2
6592;6;5;9;2;2
6925;6;9;2;5;2
6952;6;9;5;2;2
9526;9;5;2;6;2
9562;9;5;6;2;2
9625;9;6;2;5;2
9652;9;6;5;2;2
2578;2;5;7;8;3
2587;2;5;8;7;3
2758;2;7;5;8;3
2785;2;7;8;5;3
2857;2;8;5;7;3
2875;2;8;7;5;3
5728;5;7;2;8;3
5782;5;7;8;2;3
5827;5;8;2;7;3
5872;5;8;7;2;3
7528;7;5;2;8;3
7582;7;5;8;2;3
7825;7;8;2;5;3
7852;7;8;5;2;3
8527;8;5;2;7;3
8572;8;5;7;2;3
8725;8;7;2;5;3
8752;8;7;5;2;3
2579;2;5;7;9;2
2597;2;5;9;7;2
2759;2;7;5;9;2
2795;2;7;9;5;2
2957;2;9;5;7;2
2975;2;9;7;5;2
5729;5;7;2;9;2
5792;5;7;9;2;2
5927;5;9;2;7;2
5972;5;9;7;2;2
7529;7;5;2;9;2
7592;7;5;9;2;2
7925;7;9;2;5;2
7952;7;9;5;2;2
9527;9;5;2;7;2
9572;9;5;7;2;2
9725;9;7;2;5;2
9752;9;7;5;2;2
2589;2;5;8;9;2
2598;2;5;9;8;2
2859;2;8;5;9;2
2895;2;8;9;5;2
2958;2;9;5;8;2
2985;2;9;8;5;2
5829;5;8;2;9;2
5892;5;8;9;2;2
5928;5;9;2;8;2
5982;5;9;8;2;2
8529;8;5;2;9;2
8592;8;5;9;2;2
8925;8;9;2;5;2
8952;8;9;5;2;2
9528;9;5;2;8;2
9582;9;5;8;2;2
9825;9;8;2;5;2
9852;9;8;5;2;2
2678;2;6;7;8;3
2687;2;6;8;7;3
2768;2;7;6;8;3
2786;2;7;8;6;3
2867;2;8;6;7;3
2876;2;8;7;6;3
6728;6;7;2;8;3
6782;6;7;8;2;3
6827;6;8;2;7;3
6872;6;8;7;2;3
7628;7;6;2;8;3
7682;7;6;8;2;3
7826;7;8;2;6;3
7862;7;8;6;2;3
8627;8;6;2;7;3
8672;8;6;7;2;3
8726;8;7;2;6;3
8762;8;7;6;2;3
2679;2;6;7;9;2
2697;2;6;9;7;2
2769;2;7;6;9;2
2796;2;7;9;6;2
2967;2;9;6;7;2
2976;2;9;7;6;2
6729;6;7;2;9;2
6792;6;7;9;2;2
6927;6;9;2;7;2
6972;6;9;7;2;2
7629;7;6;2;9;2
7692;7;6;9;2;2
7926;7;9;2;6;2
7962;7;9;6;2;2
9627;9;6;2;7;2
9672;9;6;7;2;2
9726;9;7;2;6;2
9762;9;7;6;2;2
2689;2;6;8;9;2
2698;2;6;9;8;2
2869;2;8;6;9;2
2896;2;8;9;6;2
2968;2;9;6;8;2
2986;2;9;8;6;2
6829;6;8;2;9;2
6892;6;8;9;2;2
6928;6;9;2;8;2
6982;6;9;8;2;2
8629;8;6;2;9;2
8692;8;6;9;2;2
8926;8;9;2;6;2
8962;8;9;6;2;2
9628;9;6;2;8;2
9682;9;6;8;2;2
9826;9;8;2;6;2
9862;9;8;6;2;2
2789;2;7;8;9;2
2798;2;7;9;8;2
2879;2;8;7;9;2
2897;2;8;9;7;2
2978;2;9;7;8;2
2987;2;9;8;7;2
7829;7;8;2;9;2
7892;7;8;9;2;2
7928;7;9;2;8;2
7982;7;9;8;2;2
8729;8;7;2;9;2
8792;8;7;9;2;2
8927;8;9;2;7;2
8972;8;9;7;2;2
9728;9;7;2;8;2
9782;9;7;8;2;2
9827;9;8;2;7;2
9872;9;8;7;2;2
3456;3;4;5;6;2
3465;3;4;6;5;2
3546;3;5;4;6;2
3645;3;6;4;5;2
4356;4;3;5;6;2
4365;4;3;6;5;2
4563;4;5;6;3;2
4653;4;6;5;3;2
5346;5;3;4;6;2
5463;5;4;6;3;2
5643;5;6;4;3;2
6345;6;3;4;5;2
6453;6;4;5;3;2
6543;6;5;4;3;2
3457;3;4;5;7;2
3475;3;4;7;5;2
3547;3;5;4;7;2
3745;3;7;4;5;2
4357;4;3;5;7;2
4375;4;3;7;5;2
4573;4;5;7;3;2
4753;4;7;5;3;2
5347;5;3;4;7;2
5473;5;4;7;3;2
5743;5;7;4;3;2
7345;7;3;4;5;2
7453;7;4;5;3;2
7543;7;5;4;3;2
3458;3;4;5;8;2
3485;3;4;8;5;2
3548;3;5;4;8;2
3845;3;8;4;5;2
4358;4;3;5;8;2
4385;4;3;8;5;2
4583;4;5;8;3;2
4853;4;8;5;3;2
5348;5;3;4;8;2
5483;5;4;8;3;2
5843;5;8;4;3;2
8345;8;3;4;5;2
8453;8;4;5;3;2
8543;8;5;4;3;2
3459;3;4;5;9;1
3495;3;4;9;5;1
3549;3;5;4;9;1
3945;3;9;4;5;1
4359;4;3;5;9;1
4395;4;3;9;5;1
4593;4;5;9;3;1
4953;4;9;5;3;1
5349;5;3;4;9;1
5493;5;4;9;3;1
5943;5;9;4;3;1
9345;9;3;4;5;1
9453;9;4;5;3;1
9543;9;5;4;3;1
3467;3;4;6;7;2
3476;3;4;7;6;2
3647;3;6;4;7;2
3746;3;7;4;6;2
4367;4;3;6;7;2
4376;4;3;7;6;2
4673;4;6;7;3;2
4763;4;7;6;3;2
6347;6;3;4;7;2
6473;6;4;7;3;2
6743;6;7;4;3;2
7346;7;3;4;6;2
7463;7;4;6;3;2
7643;7;6;4;3;2
3468;3;4;6;8;2
3486;3;4;8;6;2
3648;3;6;4;8;2
3846;3;8;4;6;2
4368;4;3;6;8;2
4386;4;3;8;6;2
4683;4;6;8;3;2
4863;4;8;6;3;2
6348;6;3;4;8;2
6483;6;4;8;3;2
6843;6;8;4;3;2
8346;8;3;4;6;2
8463;8;4;6;3;2
8643;8;6;4;3;2
3469;3;4;6;9;1
3496;3;4;9;6;1
3649;3;6;4;9;1
3946;3;9;4;6;1
4369;4;3;6;9;1
4396;4;3;9;6;1
4693;4;6;9;3;1
4963;4;9;6;3;1
6349;6;3;4;9;1
6493;6;4;9;3;1
6943;6;9;4;3;1
9346;9;3;4;6;1
9463;9;4;6;3;1
9643;9;6;4;3;1
3478;3;4;7;8;2
3487;3;4;8;7;2
3748;3;7;4;8;2
3847;3;8;4;7;2
4378;4;3;7;8;2
4387;4;3;8;7;2
4783;4;7;8;3;2
4873;4;8;7;3;2
7348;7;3;4;8;2
7483;7;4;8;3;2
7843;7;8;4;3;2
8347;8;3;4;7;2
8473;8;4;7;3;2
8743;8;7;4;3;2
3479;3;4;7;9;1
3497;3;4;9;7;1
3749;3;7;4;9;1
3947;3;9;4;7;1
4379;4;3;7;9;1
4397;4;3;9;7;1
4793;4;7;9;3;1
4973;4;9;7;3;1
7349;7;3;4;9;1
7493;7;4;9;3;1
7943;7;9;4;3;1
9347;9;3;4;7;1
9473;9;4;7;3;1
9743;9;7;4;3;1
3489;3;4;8;9;1
3498;3;4;9;8;1
3849;3;8;4;9;1
3948;3;9;4;8;1
4389;4;3;8;9;1
4398;4;3;9;8;1
4893;4;8;9;3;1
4983;4;9;8;3;1
8349;8;3;4;9;1
8493;8;4;9;3;1
8943;8;9;4;3;1
9348;9;3;4;8;1
9483;9;4;8;3;1
9843;9;8;4;3;1
3567;3;5;6;7;3
3576;3;5;7;6;3
3657;3;6;5;7;3
3675;3;6;7;5;3
3756;3;7;5;6;3
3765;3;7;6;5;3
5367;5;3;6;7;3
5376;5;3;7;6;3
5673;5;6;7;3;3
5763;5;7;6;3;3
6357;6;3;5;7;3
6375;6;3;7;5;3
6573;6;5;7;3;3
6753;6;7;5;3;3
7356;7;3;5;6;3
7365;7;3;6;5;3
7563;7;5;6;3;3
7653;7;6;5;3;3
3568;3;5;6;8;3
3586;3;5;8;6;3
3658;3;6;5;8;3
3685;3;6;8;5;3
3856;3;8;5;6;3
3865;3;8;6;5;3
5368;5;3;6;8;3
5386;5;3;8;6;3
5683;5;6;8;3;3
5863;5;8;6;3;3
6358;6;3;5;8;3
6385;6;3;8;5;3
6583;6;5;8;3;3
6853;6;8;5;3;3
8356;8;3;5;6;3
8365;8;3;6;5;3
8563;8;5;6;3;3
8653;8;6;5;3;3
3569;3;5;6;9;2
3596;3;5;9;6;2
3659;3;6;5;9;2
3695;3;6;9;5;2
3956;3;9;5;6;2
3965;3;9;6;5;2
5369;5;3;6;9;2
5396;5;3;9;6;2
5693;5;6;9;3;2
5963;5;9;6;3;2
6359;6;3;5;9;2
6395;6;3;9;5;2
6593;6;5;9;3;2
6953;6;9;5;3;2
9356;9;3;5;6;2
9365;9;3;6;5;2
9563;9;5;6;3;2
9653;9;6;5;3;2
3578;3;5;7;8;3
3587;3;5;8;7;3
3758;3;7;5;8;3
3785;3;7;8;5;3
3857;3;8;5;7;3
3875;3;8;7;5;3
5378;5;3;7;8;3
5387;5;3;8;7;3
5783;5;7;8;3;3
5873;5;8;7;3;3
7358;7;3;5;8;3
7385;7;3;8;5;3
7583;7;5;8;3;3
7853;7;8;5;3;3
8357;8;3;5;7;3
8375;8;3;7;5;3
8573;8;5;7;3;3
8753;8;7;5;3;3
3579;3;5;7;9;2
3597;3;5;9;7;2
3759;3;7;5;9;2
3795;3;7;9;5;2
3957;3;9;5;7;2
3975;3;9;7;5;2
5379;5;3;7;9;2
5397;5;3;9;7;2
5793;5;7;9;3;2
5973;5;9;7;3;2
7359;7;3;5;9;2
7395;7;3;9;5;2
7593;7;5;9;3;2
7953;7;9;5;3;2
9357;9;3;5;7;2
9375;9;3;7;5;2
9573;9;5;7;3;2
9753;9;7;5;3;2
3589;3;5;8;9;2
3598;3;5;9;8;2
3859;3;8;5;9;2
3895;3;8;9;5;2
3958;3;9;5;8;2
3985;3;9;8;5;2
5389;5;3;8;9;2
5398;5;3;9;8;2
5893;5;8;9;3;2
5983;5;9;8;3;2
8359;8;3;5;9;2
8395;8;3;9;5;2
8593;8;5;9;3;2
8953;8;9;5;3;2
9358;9;3;5;8;2
9385;9;3;8;5;2
9583;9;5;8;3;2
9853;9;8;5;3;2
3678;3;6;7;8;3
3687;3;6;8;7;3
3768;3;7;6;8;3
3786;3;7;8;6;3
3867;3;8;6;7;3
3876;3;8;7;6;3
6378;6;3;7;8;3
6387;6;3;8;7;3
6783;6;7;8;3;3
6873;6;8;7;3;3
7368;7;3;6;8;3
7386;7;3;8;6;3
7683;7;6;8;3;3
7863;7;8;6;3;3
8367;8;3;6;7;3
8376;8;3;7;6;3
8673;8;6;7;3;3
8763;8;7;6;3;3
3679;3;6;7;9;2
3697;3;6;9;7;2
3769;3;7;6;9;2
3796;3;7;9;6;2
3967;3;9;6;7;2
3976;3;9;7;6;2
6379;6;3;7;9;2
6397;6;3;9;7;2
6793;6;7;9;3;2
6973;6;9;7;3;2
7369;7;3;6;9;2
7396;7;3;9;6;2
7693;7;6;9;3;2
7963;7;9;6;3;2
9367;9;3;6;7;2
9376;9;3;7;6;2
9673;9;6;7;3;2
9763;9;7;6;3;2
3689;3;6;8;9;2
3698;3;6;9;8;2
3869;3;8;6;9;2
3896;3;8;9;6;2
3968;3;9;6;8;2
3986;3;9;8;6;2
6389;6;3;8;9;2
6398;6;3;9;8;2
6893;6;8;9;3;2
6983;6;9;8;3;2
8369;8;3;6;9;2
8396;8;3;9;6;2
8693;8;6;9;3;2
8963;8;9;6;3;2
9368;9;3;6;8;2
9386;9;3;8;6;2
9683;9;6;8;3;2
9863;9;8;6;3;2
3789;3;7;8;9;2
3798;3;7;9;8;2
3879;3;8;7;9;2
3897;3;8;9;7;2
3978;3;9;7;8;2
3987;3;9;8;7;2
7389;7;3;8;9;2
7398;7;3;9;8;2
7893;7;8;9;3;2
7983;7;9;8;3;2
8379;8;3;7;9;2
8397;8;3;9;7;2
8793;8;7;9;3;2
8973;8;9;7;3;2
9378;9;3;7;8;2
9387;9;3;8;7;2
9783;9;7;8;3;2
9873;9;8;7;3;2
4567;4;5;6;7;3
4576;4;5;7;6;3
4657;4;6;5;7;3
4675;4;6;7;5;3
4756;4;7;5;6;3
4765;4;7;6;5;3
5467;5;4;6;7;3
5476;5;4;7;6;3
5647;5;6;4;7;3
5746;5;7;4;6;3
6457;6;4;5;7;3
6475;6;4;7;5;3
6547;6;5;4;7;3
6745;6;7;4;5;3
7456;7;4;5;6;3
7465;7;4;6;5;3
7546;7;5;4;6;3
7645;7;6;4;5;3
4568;4;5;6;8;3
4586;4;5;8;6;3
4658;4;6;5;8;3
4685;4;6;8;5;3
4856;4;8;5;6;3
4865;4;8;6;5;3
5468;5;4;6;8;3
5486;5;4;8;6;3
5648;5;6;4;8;3
5846;5;8;4;6;3
6458;6;4;5;8;3
6485;6;4;8;5;3
6548;6;5;4;8;3
6845;6;8;4;5;3
8456;8;4;5;6;3
8465;8;4;6;5;3
8546;8;5;4;6;3
8645;8;6;4;5;3
4569;4;5;6;9;2
4596;4;5;9;6;2
4659;4;6;5;9;2
4695;4;6;9;5;2
4956;4;9;5;6;2
4965;4;9;6;5;2
5469;5;4;6;9;2
5496;5;4;9;6;2
5649;5;6;4;9;2
5946;5;9;4;6;2
6459;6;4;5;9;2
6495;6;4;9;5;2
6549;6;5;4;9;2
6945;6;9;4;5;2
9456;9;4;5;6;2
9465;9;4;6;5;2
9546;9;5;4;6;2
9645;9;6;4;5;2
4578;4;5;7;8;3
4587;4;5;8;7;3
4758;4;7;5;8;3
4785;4;7;8;5;3
4857;4;8;5;7;3
4875;4;8;7;5;3
5478;5;4;7;8;3
5487;5;4;8;7;3
5748;5;7;4;8;3
5847;5;8;4;7;3
7458;7;4;5;8;3
7485;7;4;8;5;3
7548;7;5;4;8;3
7845;7;8;4;5;3
8457;8;4;5;7;3
8475;8;4;7;5;3
8547;8;5;4;7;3
8745;8;7;4;5;3
4579;4;5;7;9;2
4597;4;5;9;7;2
4759;4;7;5;9;2
4795;4;7;9;5;2
4957;4;9;5;7;2
4975;4;9;7;5;2
5479;5;4;7;9;2
5497;5;4;9;7;2
5749;5;7;4;9;2
5947;5;9;4;7;2
7459;7;4;5;9;2
7495;7;4;9;5;2
7549;7;5;4;9;2
7945;7;9;4;5;2
9457;9;4;5;7;2
9475;9;4;7;5;2
9547;9;5;4;7;2
9745;9;7;4;5;2
4589;4;5;8;9;2
4598;4;5;9;8;2
4859;4;8;5;9;2
4895;4;8;9;5;2
4958;4;9;5;8;2
4985;4;9;8;5;2
5489;5;4;8;9;2
5498;5;4;9;8;2
5849;5;8;4;9;2
5948;5;9;4;8;2
8459;8;4;5;9;2
8495;8;4;9;5;2
8549;8;5;4;9;2
8945;8;9;4;5;2
9458;9;4;5;8;2
9485;9;4;8;5;2
9548;9;5;4;8;2
9845;9;8;4;5;2
4678;4;6;7;8;3
4687;4;6;8;7;3
4768;4;7;6;8;3
4786;4;7;8;6;3
4867;4;8;6;7;3
4876;4;8;7;6;3
6478;6;4;7;8;3
6487;6;4;8;7;3
6748;6;7;4;8;3
6847;6;8;4;7;3
7468;7;4;6;8;3
7486;7;4;8;6;3
7648;7;6;4;8;3
7846;7;8;4;6;3
8467;8;4;6;7;3
8476;8;4;7;6;3
8647;8;6;4;7;3
8746;8;7;4;6;3
4679;4;6;7;9;2
4697;4;6;9;7;2
4769;4;7;6;9;2
4796;4;7;9;6;2
4967;4;9;6;7;2
4976;4;9;7;6;2
6479;6;4;7;9;2
6497;6;4;9;7;2
6749;6;7;4;9;2
6947;6;9;4;7;2
7469;7;4;6;9;2
7496;7;4;9;6;2
7649;7;6;4;9;2
7946;7;9;4;6;2
9467;9;4;6;7;2
9476;9;4;7;6;2
9647;9;6;4;7;2
9746;9;7;4;6;2
4689;4;6;8;9;2
4698;4;6;9;8;2
4869;4;8;6;9;2
4896;4;8;9;6;2
4968;4;9;6;8;2
4986;4;9;8;6;2
6489;6;4;8;9;2
6498;6;4;9;8;2
6849;6;8;4;9;2
6948;6;9;4;8;2
8469;8;4;6;9;2
8496;8;4;9;6;2
8649;8;6;4;9;2
8946;8;9;4;6;2
9468;9;4;6;8;2
9486;9;4;8;6;2
9648;9;6;4;8;2
9846;9;8;4;6;2
4789;4;7;8;9;2
4798;4;7;9;8;2
4879;4;8;7;9;2
4897;4;8;9;7;2
4978;4;9;7;8;2
4987;4;9;8;7;2
7489;7;4;8;9;2
7498;7;4;9;8;2
7849;7;8;4;9;2
7948;7;9;4;8;2
8479;8;4;7;9;2
8497;8;4;9;7;2
8749;8;7;4;9;2
8947;8;9;4;7;2
9478;9;4;7;8;2
9487;9;4;8;7;2
9748;9;7;4;8;2
9847;9;8;4;7;2
5679;5;6;7;9;3
5697;5;6;9;7;3
5769;5;7;6;9;3
5796;5;7;9;6;3
5967;5;9;6;7;3
5976;5;9;7;6;3
6579;6;5;7;9;3
6597;6;5;9;7;3
6759;6;7;5;9;3
6795;6;7;9;5;3
6957;6;9;5;7;3
6975;6;9;7;5;3
7569;7;5;6;9;3
7596;7;5;9;6;3
7659;7;6;5;9;3
7695;7;6;9;5;3
7956;7;9;5;6;3
7965;7;9;6;5;3
9567;9;5;6;7;3
